movieId,title,genres,Poster URL
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,https://image.tmdb.org/t/p/original/3ekqpIww56hYDSsVFU7GcNfoBGv.jpg
7487,Henry & June (1990),Drama,https://image.tmdb.org/t/p/original/cDMQLwT5LpdbA4dc4Twn43sbGRw.jpg
7492,Martin (1977),Drama|Horror,https://image.tmdb.org/t/p/original/kZMyVazoLcwqF9hCX5nNjb453sd.jpg
7493,"Three Faces of Eve, The (1957)",Drama,https://image.tmdb.org/t/p/original/jqfTPqaGYlz1ZR7YHjz5RTgPa8U.jpg
7541,100 Girls (2000),Comedy|Romance,https://image.tmdb.org/t/p/original/sspDghFACtzitHyNV4sMBQcQKsg.jpg
7560,Fail-Safe (1964),Drama|Thriller|War,https://image.tmdb.org/t/p/original/qrsj5hort5xkLOKw9NyraGMnlVP.jpg
7561,Paperhouse (1988),Fantasy|Horror|Thriller,https://image.tmdb.org/t/p/original/aMXn3sce4uHn7RGh1eagGgO2wiT.jpg
7562,Dobermann (1997),Action|Crime,https://image.tmdb.org/t/p/original/3rahpIHJBenGJKI1EfAHlGSfKEY.jpg
7564,Kwaidan (Kaidan) (1964),Horror,https://image.tmdb.org/t/p/original/pHgd5pexqB4If9D5jyMrg3FMi3v.jpg
7566,28 Up (1985),Documentary,https://image.tmdb.org/t/p/original/jqwouPCwQF9UTl8GjIBjbLivmdw.jpg
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,https://image.tmdb.org/t/p/original/fdRbvRcEXcf2rC4ghLFZzCWPSmB.jpg
7570,Octopussy (1983),Action|Adventure|Thriller,https://image.tmdb.org/t/p/original/yoosZitM9igSk3Sd0sBXIhKlAh1.jpg
7572,Wit (2001),Drama,https://image.tmdb.org/t/p/original/1ONOsIo5gby9hABPdknL7OAYBLm.jpg
7573,Never Say Never Again (1983),Action|Adventure|Thriller,https://image.tmdb.org/t/p/original/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,https://image.tmdb.org/t/p/original/cXZwmhs61PIuTMXYj6jD0sQhaei.jpg
7581,"Fountainhead, The (1949)",Drama,https://image.tmdb.org/t/p/original/2uo8tfSwzrDeRS5YpmLVSXHSjOl.jpg
7584,Woman of the Year (1942),Comedy|Romance,https://image.tmdb.org/t/p/original/A0Cf2GElBW2UfnQAFUqcqGYV7cY.jpg
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,https://image.tmdb.org/t/p/original/5Fa6o5nfUPEatQ9b3OwEvdEdR7T.jpg
7614,Oklahoma! (1955),Musical|Romance|Western,https://image.tmdb.org/t/p/original/ztqT5GmJVI2o8vShGWRVVqykQqA.jpg
7615,Desert Hearts (1985),Drama,https://image.tmdb.org/t/p/original/b8JSmQSpYYJhctMtxNgqh0elENg.jpg
7616,Body Double (1984),Mystery|Thriller,https://image.tmdb.org/t/p/original/lRFm5P2AdOGpELwm3HHhmUz6k5I.jpg
7618,Chaplin (1992),Drama,https://image.tmdb.org/t/p/original/Aeltt5tl02zrEj4GoMynHc94lWG.jpg
7619,"Miracle Worker, The (1962)",Drama,https://image.tmdb.org/t/p/original/A0PfwIMM7Mkit0ZoLzspgOWrmsQ.jpg
7620,Monster in a Box (1992),Comedy|Drama,https://image.tmdb.org/t/p/original/tbF26J1sqfkZ5HaNhkRrrNbwjDD.jpg
7624,School Ties (1992),Drama,https://image.tmdb.org/t/p/original/r7Etv0A2y0Y8YIKb5MVHAUiyPZX.jpg
7636,Raising Cain (1992),Horror|Thriller,https://image.tmdb.org/t/p/original/5vRn138vnZeUNFe32qTuPGKkVLR.jpg
7646,Rose Red (2002),Horror|Mystery|Thriller,https://image.tmdb.org/t/p/original/9MN7OgkRu009kndn5t9Oxuhuo4K.jpg
7647,Noises Off... (1992),Comedy,https://image.tmdb.org/t/p/original/aFWMbR5Qb7AxlPktsPslaHrT6rh.jpg
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,https://image.tmdb.org/t/p/original/iFum9eQ5DztNMGE1c1CFm01SnJt.jpg
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,https://image.tmdb.org/t/p/original/5QuF8YbNtOpLbcTlEFSAokUv5sp.jpg
7657,Versus (2000),Action|Comedy|Fantasy|Horror,https://image.tmdb.org/t/p/original/cLzKRNaj1xdRP0FFP6z1dN1Rkvo.jpg
7669,Pride and Prejudice (1995),Drama|Romance,https://image.tmdb.org/t/p/original/cXZwmhs61PIuTMXYj6jD0sQhaei.jpg
7698,"China Syndrome, The (1979)",Drama|Thriller,https://image.tmdb.org/t/p/original/uHwwQIlt4XwpTFhX9ZT1A8xSW7F.jpg
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,https://image.tmdb.org/t/p/original/dIU1oCqyWHSFrfwuB4NKeGaJ9Aw.jpg
7701,Look Who's Talking Too (1990),Comedy|Romance,https://image.tmdb.org/t/p/original/m409mVHmvDOZJltNzHJYigUthsW.jpg
7702,"Bells of St. Mary's, The (1945)",Drama,https://image.tmdb.org/t/p/original/e2REwGOzsD21acHSRcXcXzkQmUi.jpg
7704,"Delta Force, The (1986)",Action,https://image.tmdb.org/t/p/original/lW94s7xxkdOzYcueaqGJwcVVvjt.jpg
7705,Pat and Mike (1952),Comedy|Romance,https://image.tmdb.org/t/p/original/6hSJWY1ygsOVAtPEz9Nb5q5FeyA.jpg
7706,Animal Crackers (1930),Comedy|Musical,https://image.tmdb.org/t/p/original/dxFqZiO5MqqVoFZuWOjTdjmDh6d.jpg
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/original/5uYv11zTTa83WMWwI3B6EOZtI0Z.jpg
7708,Bedazzled (1967),Comedy|Fantasy,https://image.tmdb.org/t/p/original/9aIg9oKMetjfDUNH1jDJKiw2Qos.jpg
7713,Cat People (1942),Drama|Horror|Romance|Thriller,https://image.tmdb.org/t/p/original/nYcQnkbTD4LDmp11HCReQuUoMKD.jpg
7714,Camelot (1967),Drama|Musical|Romance,https://image.tmdb.org/t/p/original/1ohPMbfmQVg0Zzy9wkySm1w8Kr7.jpg
7716,"Lonely Guy, The (1984)",Comedy,https://image.tmdb.org/t/p/original/y6HWtKt6m41SMZuUeFcs94nWfHs.jpg
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,https://image.tmdb.org/t/p/original/dm0ArEYWrrfyOkMUbKOE8ZnCc92.jpg
7727,Protocol (1984),Comedy,https://image.tmdb.org/t/p/original/7iCRH6gcLhYCQBpiJisKNKuTqwE.jpg
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/original/xH3sEe7AVQ1bevdKVoBqdXWu3f5.jpg
7730,Matinee (1993),Comedy|Drama,https://image.tmdb.org/t/p/original/5Hkt61mL0yixpC6ML24R8gDdh8y.jpg
7742,Baxter (1989),Drama|Horror,https://image.tmdb.org/t/p/original/c77bDsP7jfMiEeRM5wd0UV0Aine.jpg
7743,Explorers (1985),Adventure|Children|Sci-Fi,https://image.tmdb.org/t/p/original/oFJosj5ECYjf1jkvpTEjGNzPx2x.jpg
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,https://image.tmdb.org/t/p/original/wh1JFM7myCSJvtaPX30sWYX2q66.jpg
7748,Pierrot le fou (1965),Crime|Drama,https://image.tmdb.org/t/p/original/i124H6iQB4CawrgFW9aZaZs7OBO.jpg
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,https://image.tmdb.org/t/p/original/9IXvuqpJeOjYRyMt42G1NrK0QzU.jpg
7753,Tuesdays with Morrie (1999),Drama,https://image.tmdb.org/t/p/original/agRmUjQBHVA1b0QmZDWyS5o2f4d.jpg
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,https://image.tmdb.org/t/p/original/lsTJYStIsnddwioD1L4FEmwj4Cx.jpg
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,https://image.tmdb.org/t/p/original/mVhxJYcSpndSpa58IiXKC5aKpkH.jpg
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,https://image.tmdb.org/t/p/original/e0dZ7TapGY9HtJ9xk1TUHPEOccl.jpg
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,https://image.tmdb.org/t/p/original/zaZFMNxJST0TtPd68yF7fNt1he8.jpg
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,https://image.tmdb.org/t/p/original/ltmcFRvTeAgBgMLUGa15KzDSQqs.jpg
7772,Undercurrent (1946),Film-Noir|Thriller,https://image.tmdb.org/t/p/original/b61y369R0sEF4ULr5p9X2E2HidM.jpg
7773,"Bang, Bang, You're Dead (2002)",Drama,https://image.tmdb.org/t/p/original/647kfvUPkDBXtIHQEhInJR2LUyX.jpg
7781,Twister (1990),Comedy,https://image.tmdb.org/t/p/original/fZ0Y2qSDKQJolrQhIDpTwx3GlYB.jpg
7782,Sniper (1993),Action|Drama,https://image.tmdb.org/t/p/original/1eBpboJWZV1Lee0VFDWv59EdWA6.jpg
7786,Genghis Blues (1999),Documentary,https://image.tmdb.org/t/p/original/tEwdvxK2ntu6LGBPqCNFkXnwO1B.jpg
7789,"11'09""01 - September 11 (2002)",Drama,https://image.tmdb.org/t/p/original/gbOFmoHalRCZgePhSJLH1ChIn2q.jpg
7792,"Parallax View, The (1974)",Thriller,https://image.tmdb.org/t/p/original/5ClPRox438lwK2Eze7X5xySDaYC.jpg
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,https://image.tmdb.org/t/p/original/PywbVPeIhBFc33QXktnhMaysmL.jpg
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,https://image.tmdb.org/t/p/original/dWn0TBxBOBt45cbyefRSQ6Azu9R.jpg
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,https://image.tmdb.org/t/p/original/bG8H9cnusrothe1HixryGGvSo9S.jpg
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,https://image.tmdb.org/t/p/original/lGRkbsA4cqFBjvshNAnCnUg0uyV.jpg
7815,True Stories (1986),Comedy|Musical,https://image.tmdb.org/t/p/original/sngF8cskFWz2cig7b63ZaDNaQXr.jpg
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,https://image.tmdb.org/t/p/original/z70YM3Y4pNYZATMhFMKonngaeMC.jpg
7822,Mogambo (1953),Adventure|Drama|Romance,https://image.tmdb.org/t/p/original/sKc2pZhmTz3xfItLAci44vCTrYx.jpg
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,https://image.tmdb.org/t/p/original/tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,https://image.tmdb.org/t/p/original/zmOjn9qg9Cun7P9YAKr5ajNZBcK.jpg
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,https://image.tmdb.org/t/p/original/xKnTU1LOeRU8AubY2LO5lGRiPpv.jpg
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,https://image.tmdb.org/t/p/original/sYiasULoMJj84A5zheNyChGuhHY.jpg
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,https://image.tmdb.org/t/p/original/2VrYykVlVNv86a2hU64lZxEjhdn.jpg
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,https://image.tmdb.org/t/p/original/wlj6IQrYRtHAQdIY08gicGOBp49.jpg
7839,Love Crazy (1941),Comedy,https://image.tmdb.org/t/p/original/p4RafgAPk558muOjnBMHhMArjS2.jpg
7840,Gunga Din (1939),Adventure|Comedy|War,https://image.tmdb.org/t/p/original/sORSoVVed7MuKUmebUbQv6AxMUx.jpg
7841,Children of Dune (2003),Fantasy|Sci-Fi,https://image.tmdb.org/t/p/original/wog9xCTi3WejixzBjwGbh2GVjgb.jpg
7842,Dune (2000),Drama|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/original/d5NXSklXo0qyIYkgV94XAgMIckC.jpg
7843,Lammbock (2001),Comedy,https://image.tmdb.org/t/p/original/z1AeFrBKkdZBUi4YvP7TsaQ7zoe.jpg
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,https://image.tmdb.org/t/p/original/sQE0VegwDa0GHjawfNRr1sFgVE2.jpg
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,https://image.tmdb.org/t/p/original/meIuuXHhuDg1iUVOp8fr14XOXR1.jpg
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,https://image.tmdb.org/t/p/original/2dpgRy7ekDUNNk2FxYPkxBcG8li.jpg
7879,Notorious C.H.O. (2002),Comedy,https://image.tmdb.org/t/p/original/o3aHEzVZ16Vm8jMs4lcuAlVGdo.jpg
7882,The Plague of the Zombies (1966),Horror,https://image.tmdb.org/t/p/original/yFme66bZIpOzBlTNZvCxlQzuML.jpg
7883,I Walked with a Zombie (1943),Drama|Horror,https://image.tmdb.org/t/p/original/uoyBR8XNxPQRojujtczfG1qJezY.jpg
7884,Highway 61 (1991),Comedy,https://image.tmdb.org/t/p/original/ked9EcpyywmNz8cWTsDpOs20MIn.jpg
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,https://image.tmdb.org/t/p/original/nxjgAm7fDMqUjbEbMKNYasEgAjB.jpg
7889,Pat Garrett and Billy the Kid (1973),Western,https://image.tmdb.org/t/p/original/jqNoOmajUexlVSfw6EbkKByVUHr.jpg
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,https://image.tmdb.org/t/p/original/9eIKTwcJM3HZb5PnUom0MQjsyOV.jpg
7894,"Duck, You Sucker (1971)",Action|Western,https://image.tmdb.org/t/p/original/nWmAtZf83qpOai0fzehf7Hn1S3R.jpg
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,https://image.tmdb.org/t/p/original/gRWVf3InNlIlFT3WB9MnFdOwcYQ.jpg
7896,Ride the High Country (1962),Adventure|Drama|Western,https://image.tmdb.org/t/p/original/oBdJliz2o88ZLPulL5KLdbRsQuf.jpg
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,https://image.tmdb.org/t/p/original/upa8qI25kJrrQHgYz66IO2ccvoH.jpg
7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,https://image.tmdb.org/t/p/original/rLCCdYBhCm4ATkupOTf4yRbFgm6.jpg
7916,Gidget (1959),Comedy,https://image.tmdb.org/t/p/original/i4aRCd5sRzYLb3TLm8iiUN0iJTr.jpg
7920,Desperate Living (1977),Comedy|Crime,https://image.tmdb.org/t/p/original/mEEa4FKZ3S0VlfVDvU0SZOoOYkB.jpg
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/original/riBzUgeYawBDi2q9PjARjHrQM7Z.jpg
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,https://image.tmdb.org/t/p/original/1RTp3EZrKg7xj1HJK2x4Rqknnnu.jpg
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/original/tgNjemQPG96uIezpiUiXFcer5ga.jpg
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,https://image.tmdb.org/t/p/original/8OWDBVmGdM7HwaDtbDsdn6Rlzqj.jpg
7932,Dark Days (2000),Documentary,https://image.tmdb.org/t/p/original/4Xy9EbYc2XuZRnj7t0vYz3gwaKJ.jpg
7934,Zelig (1983),Comedy,https://image.tmdb.org/t/p/original/2rXeBWYx8g519Z4EiaBxEeQ1O6o.jpg
7936,Shame (Skammen) (1968),Drama|War,https://image.tmdb.org/t/p/original/krrOuyeyopTnqHIVBbcq74qlKkr.jpg
7937,"Silence, The (Tystnaden) (1963)",Drama,https://image.tmdb.org/t/p/original/xRKmXt7036pVZ0OMNgzLsGa26pX.jpg
7938,Winter Light (Nattvardsgästerna) (1963),Drama,https://image.tmdb.org/t/p/original/wDxrEssdjFWYwIZLbr06RQNcg1q.jpg
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,https://image.tmdb.org/t/p/original/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg
7940,The Magician (1958),Drama,https://image.tmdb.org/t/p/original/yzDMNdzTK05N7QBkD1iXWrAWfz8.jpg
7943,"Killers, The (1946)",Crime|Film-Noir,https://image.tmdb.org/t/p/original/dB6Krk806zeqd0YNp2ngQ9zXteH.jpg
7944,"Night of the Iguana, The (1964)",Drama|Thriller,https://image.tmdb.org/t/p/original/nlrb3KFG9nTAWUBS8mptBVPsNKF.jpg
7951,Nightbreed (1990),Fantasy|Horror,https://image.tmdb.org/t/p/original/1ChluYH0BEvJo3gtYoFHnMZI660.jpg
7976,Ken Park (2002),Drama,https://image.tmdb.org/t/p/original/mCFrW8Wdpg7KYBA173DYPVv5FKi.jpg
7979,Monterey Pop (1968),Documentary|Musical,https://image.tmdb.org/t/p/original/wEB3c5Y5spAHOQaFWcsfFky3SWb.jpg
7980,"Bridge Too Far, A (1977)",Action|Drama|War,https://image.tmdb.org/t/p/original/twPQYBNDTAmOa9x8fNdKYMFSxQD.jpg
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,https://image.tmdb.org/t/p/original/gix9thDBXfjJ8M7rYbihqbQGBcP.jpg
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,https://image.tmdb.org/t/p/original/l3exwhwyGE0NnHJ3lFQ7eXoBSkH.jpg
7983,Broadway Danny Rose (1984),Comedy,https://image.tmdb.org/t/p/original/oUgolImcg0PRiT33UNjK409aQoJ.jpg
7984,From Beyond (1986),Horror|Sci-Fi,https://image.tmdb.org/t/p/original/yNTsbRrkoi4KrCyQg4fRujggfvd.jpg
7986,Robot Jox (1990),Sci-Fi,https://image.tmdb.org/t/p/original/uzoxflhwjB8WS1QPTakDz8Edxnf.jpg
7987,Dolls (1987),Horror,https://image.tmdb.org/t/p/original/rKjmcL7hJoKm1V9FKlgqGZXoxVz.jpg
7988,Space Truckers (1996),Comedy|Sci-Fi,https://image.tmdb.org/t/p/original/f0NNTJxBzAwC0wvqmBgD9pPiHnG.jpg
7991,Death Race 2000 (1975),Action|Sci-Fi,https://image.tmdb.org/t/p/original/kwM8kkNGtv62gfPWVhD6qFxjDzg.jpg
7993,"Bucket Of Blood, A (1959)",Comedy|Horror,https://image.tmdb.org/t/p/original/7xYVBj6YkuKsALTf8nbrB2A6gnC.jpg
8008,Brigadoon (1954),Fantasy|Musical|Romance,https://image.tmdb.org/t/p/original/va3DcpyZDnnWdRB0FTPKzObo3Uz.jpg
8010,"Power of One, The (1992)",Drama,https://image.tmdb.org/t/p/original/pQMQQzWT8XBtGhIVghJiTrtzqJs.jpg
8011,"Weather Underground, The (2002)",Documentary,https://image.tmdb.org/t/p/original/fuTAf8DJkj2vljaprE5upLP3nWA.jpg
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,https://image.tmdb.org/t/p/original/zTelT1xAO4Owxk1jHJM4puoei5N.jpg
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,https://image.tmdb.org/t/p/original/6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,https://image.tmdb.org/t/p/original/totkDxL4QApB4xFr7gc1EdGkz7J.jpg
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/original/dfoudpFhAo5Mn8Sqyuu4Y006ITQ.jpg
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,https://image.tmdb.org/t/p/original/cm4M9xaBu78IjuAVNG4LCXdXsg.jpg
8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/original/5TCTSKObuZsQcYQKLzqA8fUd15I.jpg
8025,The Thief (1997),Drama,https://image.tmdb.org/t/p/original/8wmqmvJknPv6WptTRSA9kGUkPV7.jpg
8033,How to Steal a Million (1966),Comedy|Crime|Romance,https://image.tmdb.org/t/p/original/xaf3pwmITJvfz9Ab8DiGM8OOtBC.jpg
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,https://image.tmdb.org/t/p/original/ttgMlgv76nbh3vwRl91P4JkgroA.jpg
8042,Mean Streets (1973),Crime|Drama,https://image.tmdb.org/t/p/original/rzVTH9ylCw0owKkMZQVz2Eve97E.jpg
8043,Jack the Bear (1993),Comedy|Drama,https://image.tmdb.org/t/p/original/ujQp7d43MmENpjMG9qaZslMqD24.jpg
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,https://image.tmdb.org/t/p/original/jer6lim61i8V6a5HOZq2i07UQQf.jpg
8045,Hamburger Hill (1987),Action|Drama|War,https://image.tmdb.org/t/p/original/a84FDoIm64qcyKq6BEMB9Ycldpt.jpg
8057,Sweet Bird of Youth (1962),Drama,https://image.tmdb.org/t/p/original/uNx3J2DcM3V0MuHEUy0bETUXXsD.jpg
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,https://image.tmdb.org/t/p/original/eOYwRTDQPvovJxswy2kX8SeYZ2p.jpg
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,https://image.tmdb.org/t/p/original/7rmye0ThMHMT2VhZj7zdyCcHQVe.jpg
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,https://image.tmdb.org/t/p/original/8EnhHjU0DyCckmZRtn46s3WXeEf.jpg
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,https://image.tmdb.org/t/p/original/v78NxEyzsElWnwSvGWpvf2DCzP9.jpg
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,https://image.tmdb.org/t/p/original/fqMIk6mRrCeqE1YqiDYczMedi97.jpg
8119,Crossroads (1986),Drama,https://image.tmdb.org/t/p/original/2sMo7gwZ8L7KttiW210T0ueJ2eX.jpg
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,https://image.tmdb.org/t/p/original/yMWOzmJ8WYoFe78h6Zg3Ui4qVFM.jpg
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,https://image.tmdb.org/t/p/original/oj8ZW8jKXBSs8F1e5iWsTUeXSJW.jpg
8126,Shock Corridor (1963),Drama,https://image.tmdb.org/t/p/original/7jFI7GdduTss2SdgApcsiWtU5gA.jpg
8128,Au revoir les enfants (1987),Drama,https://image.tmdb.org/t/p/original/iAODM20kMpA63USxAvt7gRd8Oha.jpg
8131,Pursuit of Happiness (2001),Comedy|Romance,https://image.tmdb.org/t/p/original/1X367WBxiLFZSrOaRqKMD7pvKpH.jpg
8132,Gladiator (1992),Action|Drama,https://image.tmdb.org/t/p/original/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,https://image.tmdb.org/t/p/original/kcD0kG86GK2mUHjNf6QoDfwtnxd.jpg
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,https://image.tmdb.org/t/p/original/6yU5PuyeXX7EHG5d1AdWMforNfn.jpg
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,https://image.tmdb.org/t/p/original/n3dAhWfWxsNQJ5ZUcn8Q3mW8EIP.jpg
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,https://image.tmdb.org/t/p/original/a8IVGH4teyBpnekItRedOBI4xOi.jpg
8143,Lola Montès (1955),Drama,https://image.tmdb.org/t/p/original/ycePcddfSvqaalyPxMvFYT5D8wV.jpg
8147,Charly (1968),Drama|Sci-Fi,https://image.tmdb.org/t/p/original/uxGt80D4hxEEwGwdOJ5tdVvjXEC.jpg
8153,Lust for Life (1956),Drama,https://image.tmdb.org/t/p/original/rlK3LG3W41eF3N1tk0SEM7Dln2x.jpg
8154,"Dolce Vita, La (1960)",Drama,https://image.tmdb.org/t/p/original/skFeWHHBwbQNfXep9OEdrQPJKoS.jpg
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,https://image.tmdb.org/t/p/original/iyLKFR339GCzTKUtrVO4hbeEhub.jpg
8158,Rush (1991),Crime|Drama,https://image.tmdb.org/t/p/original/5akKFgS7eeXUw9rKTEujryKrH17.jpg
8167,Captain Blood (1935),Action|Adventure|Romance,https://image.tmdb.org/t/p/original/Ae0ltppMl66pAH1odgDU1C4H1iq.jpg
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/original/w5zjRAVPC7lJODxn3QxMewwaPgp.jpg
8183,Educating Rita (1983),Comedy|Drama,https://image.tmdb.org/t/p/original/cj54XxBx7NGLqBCjSacjnBKtPHt.jpg
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,https://image.tmdb.org/t/p/original/rSlZ8iM4vRM0sZrrJNmjln4kZir.jpg
8189,Zazie dans le métro (1960),Comedy,https://image.tmdb.org/t/p/original/hl0loQ9fci2PMdRFuZIYoHTP8x8.jpg
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,https://image.tmdb.org/t/p/original/zA9254usF2X0m0P5CeEXft7uzSe.jpg
8191,Anne of the Thousand Days (1969),Drama,https://image.tmdb.org/t/p/original/u2p5SspAs1GqeuHXNXywryU3k37.jpg
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,https://image.tmdb.org/t/p/original/waQPqPYLouGJXDYGqXmpyLN4PLA.jpg
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,https://image.tmdb.org/t/p/original/kmGOF3T35Q6zM1PMmp4Gf0VNX65.jpg
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,https://image.tmdb.org/t/p/original/1lnnjCCbY8pMxCaog9f7ZAQiAiA.jpg
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,https://image.tmdb.org/t/p/original/7Kk1ZsrAul2Lg7Pe45XOcUf2ARQ.jpg
8207,"Day of the Jackal, The (1973)",Crime|Thriller,https://image.tmdb.org/t/p/original/vThgcb3JOj99yETg8WChuci4LV2.jpg
8225,Night of the Living Dead (1990),Horror,https://image.tmdb.org/t/p/original/inNUOa9WZGdyRXQlt7eqmHtCttl.jpg
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,https://image.tmdb.org/t/p/original/bf4o6Uzw5wqLjdKwRuiDrN1xyvl.jpg
8232,I Love You Again (1940),Comedy|Drama,https://image.tmdb.org/t/p/original/vOqMLBf3AcTqjM1PFcYDDAgye23.jpg
8235,Safety Last! (1923),Action|Comedy|Romance,https://image.tmdb.org/t/p/original/qNpBbHlptWgFhtGny3KDf7ImkWR.jpg
8236,While the City Sleeps (1956),Drama|Film-Noir,https://image.tmdb.org/t/p/original/yxcHaWVdHXf6FbI0TYa43nnQeVo.jpg
8238,Little Murders (1971),Comedy|Crime,https://image.tmdb.org/t/p/original/i2QOxh6pwgy1MUF4bBYDVdPwbWa.jpg
8239,Viridiana (1961),Comedy|Drama,https://image.tmdb.org/t/p/original/yFnUCrPY3ffjkqOkOupLro3sO7X.jpg
8241,Masterminds (1997),Action|Comedy|Thriller,https://image.tmdb.org/t/p/original/nuVcF1AflHwi54YRZjrakM7nBLH.jpg
